,State_name,Sector,Sex,Age,Marital_Status,Year_Edu,LFPR
7427,Kerala,1,1,64,1,10,0
7428,Kerala,1,0,61,1,12,1
7429,Kerala,1,1,51,1,10,1
7430,Kerala,1,1,15,0,10,0
7431,Kerala,1,1,62,0,15,0
7432,Kerala,1,1,41,1,16,0
7433,Kerala,1,0,12,0,6,0
7434,Kerala,1,1,10,0,4,0
7435,Kerala,1,1,13,0,7,0
7436,Kerala,1,1,53,1,15,1
7437,Kerala,1,0,30,1,17,1
7438,Kerala,1,1,40,1,10,1
7439,Kerala,1,1,23,0,18,0
7440,Kerala,1,0,22,0,15,0
7441,Kerala,1,0,19,0,13,0
7442,Kerala,1,1,72,0,9,0
7443,Kerala,1,0,67,1,7,0
7444,Kerala,1,1,60,1,12,1
7445,Kerala,1,0,32,1,12,1
7446,Kerala,1,1,27,1,16,1
7447,Kerala,1,0,2,0,0,0
7448,Kerala,1,0,0,0,0,0
7449,Kerala,1,1,43,1,10,0
7450,Kerala,1,0,20,0,13,1
7451,Kerala,1,0,17,0,11,1
7452,Kerala,1,0,48,1,9,1
7453,Kerala,1,1,45,1,15,1
7454,Kerala,1,0,17,0,11,0
7455,Kerala,1,0,47,1,10,1
7456,Kerala,1,0,53,1,7,1
7457,Kerala,1,1,42,1,10,0
7458,Kerala,1,1,17,0,11,0
7459,Kerala,1,1,33,1,12,0
7460,Kerala,1,0,9,0,3,0
7461,Kerala,1,0,70,1,5,0
7462,Kerala,1,1,64,1,9,1
7463,Kerala,1,1,32,1,15,1
7464,Kerala,1,1,4,0,0,0
7465,Kerala,1,0,49,1,12,1
7466,Kerala,1,1,39,1,10,0
7467,Kerala,1,0,24,0,15,1
7468,Kerala,1,0,56,1,7,1
7469,Kerala,1,1,49,1,9,1
7470,Kerala,1,0,30,1,12,1
7471,Kerala,1,1,21,1,12,0
7472,Kerala,1,1,22,1,15,1
7473,Kerala,1,0,42,1,17,1
7474,Kerala,1,1,34,1,13,0
7475,Kerala,1,0,5,0,0,0
7476,Kerala,1,1,13,0,8,0
7477,Kerala,1,1,10,0,4,0
7478,Kerala,1,1,8,0,2,0
7479,Kerala,1,0,32,0,14,1
7480,Kerala,1,1,33,1,12,0
7481,Kerala,1,0,15,0,9,0
7482,Kerala,1,0,9,0,2,0
7483,Kerala,1,0,7,0,0,0
7484,Kerala,1,0,5,0,0,0
7485,Kerala,1,0,46,1,10,1
7486,Kerala,1,1,38,1,15,0
7487,Kerala,1,0,7,0,0,0
7488,Kerala,1,1,15,0,9,0
7489,Kerala,1,1,12,0,6,0
7490,Kerala,1,0,67,1,7,0
7491,Kerala,1,1,52,1,8,1
7492,Kerala,1,0,14,0,8,0
7493,Kerala,1,0,50,1,12,1
7494,Kerala,1,1,40,1,10,1
7495,Kerala,1,0,16,0,11,0
7496,Kerala,1,1,18,0,12,0
7497,Kerala,1,1,40,1,10,1
7498,Kerala,1,1,22,1,13,0
7499,Kerala,1,0,63,1,10,1
7500,Kerala,1,1,58,1,12,0
7501,Kerala,1,0,72,1,4,1
7502,Kerala,1,1,58,1,6,0
7503,Kerala,1,0,39,1,10,1
7504,Kerala,1,1,39,1,10,1
7505,Kerala,1,0,16,0,10,0
7506,Kerala,1,1,9,0,3,0
7507,Kerala,1,0,46,1,12,1
7508,Kerala,1,1,35,1,11,0
7509,Kerala,1,0,14,0,7,0
7510,Kerala,1,1,17,0,10,0
7511,Kerala,1,0,36,1,15,1
7512,Kerala,1,1,28,1,14,0
7513,Kerala,1,0,11,0,4,0
7514,Kerala,1,1,6,0,0,0
7515,Kerala,1,1,32,1,15,1
7516,Kerala,1,1,4,0,0,0
7517,Kerala,1,0,72,1,10,0
7518,Kerala,1,1,63,1,10,0
7519,Kerala,1,0,59,1,15,1
7520,Kerala,1,1,55,1,15,0
7521,Kerala,1,0,33,1,15,1
7522,Kerala,1,1,25,1,12,1
7523,Kerala,1,1,4,0,0,0
7524,Kerala,1,0,31,1,12,1
7525,Kerala,1,1,24,1,14,1
7526,Kerala,1,1,4,0,0,0
7527,Kerala,1,1,61,1,10,0
7528,Kerala,1,0,43,1,17,1
7529,Kerala,1,1,32,1,17,1
7530,Kerala,1,1,6,0,1,0
7531,Kerala,1,0,54,1,14,1
7532,Kerala,1,1,47,1,15,1
7533,Kerala,1,1,14,0,9,0
7534,Kerala,1,0,36,1,10,1
7535,Kerala,1,1,26,1,10,0
7536,Kerala,1,1,7,0,1,0
7537,Kerala,1,1,1,0,0,0
7538,Kerala,1,0,40,1,8,1
7539,Kerala,1,1,34,1,13,0
7540,Kerala,1,0,3,0,0,0
7541,Kerala,1,1,12,0,7,0
7542,Kerala,1,1,6,0,0,0
7543,Kerala,1,0,42,0,15,1
7544,Kerala,1,0,54,1,7,1
7545,Kerala,1,1,51,1,10,1
7546,Kerala,1,0,44,1,6,1
7547,Kerala,1,0,58,1,10,1
7548,Kerala,1,1,52,1,12,1
7549,Kerala,1,0,28,0,17,1
7550,Kerala,1,0,45,1,10,1
7551,Kerala,1,1,38,1,10,0
7552,Kerala,1,1,14,0,8,0
7553,Kerala,1,1,11,0,5,0
7554,Kerala,1,0,35,1,12,1
7555,Kerala,1,1,31,1,10,0
7556,Kerala,1,0,13,0,7,0
7557,Kerala,1,1,4,0,0,0
7558,Kerala,1,1,50,0,10,1
7559,Kerala,1,0,73,1,10,1
7560,Kerala,1,1,62,1,10,1
7561,Kerala,1,0,37,1,16,1
7562,Kerala,1,1,33,1,15,0
7563,Kerala,1,1,3,0,0,0
7564,Kerala,1,0,58,1,9,1
7565,Kerala,1,1,51,1,10,1
7566,Kerala,1,0,28,0,16,1
7567,Kerala,1,0,27,0,14,1
7568,Kerala,1,1,29,1,15,0
7569,Kerala,1,0,9,0,4,0
7570,Kerala,1,0,0,0,0,0
7571,Kerala,1,1,3,0,0,0
7572,Kerala,1,0,28,1,0,1
7573,Kerala,1,0,52,1,15,1
7574,Kerala,1,1,41,1,17,0
7575,Kerala,1,0,11,0,5,0
7576,Kerala,1,1,16,0,10,0
7577,Kerala,1,0,56,1,16,0
7578,Kerala,1,1,47,1,15,1
7579,Kerala,1,1,23,0,16,0
7580,Kerala,1,1,15,0,9,0
7581,Kerala,1,0,75,1,4,0
7582,Kerala,1,1,65,1,5,0
7583,Kerala,1,0,45,1,12,1
7584,Kerala,1,1,36,1,14,1
7585,Kerala,1,0,14,0,8,0
7586,Kerala,1,1,10,0,3,0
7587,Kerala,1,0,46,1,10,1
7588,Kerala,1,1,38,1,14,1
7589,Kerala,1,0,16,0,10,0
7590,Kerala,1,0,10,0,4,0
7591,Kerala,1,0,24,0,16,0
7592,Kerala,1,0,69,1,10,1
7593,Kerala,1,1,63,1,10,1
7594,Kerala,1,1,30,1,12,0
7595,Kerala,1,0,3,0,0,0
7596,Kerala,1,1,11,0,5,0
7597,Kerala,1,0,73,1,4,1
7598,Kerala,1,1,69,1,4,0
7599,Kerala,1,1,50,1,10,1
7600,Kerala,1,1,51,1,12,1
7601,Kerala,1,0,16,0,10,0
7602,Kerala,1,1,21,0,15,0
7603,Kerala,1,0,48,1,10,1
7604,Kerala,1,1,42,1,10,1
7605,Kerala,1,0,19,0,12,1
7606,Kerala,1,1,16,0,10,0
7607,Kerala,1,1,38,1,12,0
7608,Kerala,1,0,17,0,11,0
7609,Kerala,1,1,14,0,8,0
7610,Kerala,1,1,10,0,4,0
7611,Kerala,1,1,44,1,10,1
7612,Kerala,1,0,15,0,7,0
7613,Kerala,1,1,27,0,17,1
7614,Kerala,1,1,21,0,15,0
7615,Kerala,1,0,58,1,10,1
7616,Kerala,1,1,56,1,12,1
7617,Kerala,1,0,69,1,6,1
7618,Kerala,1,1,61,1,10,1
7619,Kerala,1,1,29,1,17,1
7620,Kerala,1,0,8,0,1,0
7621,Kerala,1,1,2,0,0,0
7622,Kerala,1,1,26,1,10,0
7623,Kerala,1,0,6,0,0,0
7624,Kerala,1,1,8,0,3,0
7625,Kerala,1,1,4,0,0,0
7626,Kerala,1,0,75,1,3,1
7627,Kerala,1,1,65,1,5,0
7628,Kerala,1,0,76,1,5,0
7629,Kerala,1,1,65,1,5,0
7630,Kerala,1,1,32,1,10,0
7631,Kerala,1,0,9,0,3,0
7632,Kerala,1,0,6,0,1,0
7633,Kerala,1,1,2,0,0,0
7634,Kerala,1,0,37,1,14,1
7635,Kerala,1,1,30,1,12,0
7636,Kerala,1,0,60,1,10,1
7637,Kerala,1,1,52,1,7,0
7638,Kerala,1,1,21,1,14,0
7639,Kerala,1,0,21,0,14,0
7640,Kerala,1,1,20,0,15,0
7641,Kerala,1,1,41,1,10,0
7642,Kerala,1,0,22,0,15,0
7643,Kerala,1,1,20,0,14,0
7644,Kerala,1,1,14,0,8,0
7645,Kerala,1,1,37,1,10,0
7646,Kerala,1,0,17,0,11,0
7647,Kerala,1,0,10,0,4,0
7648,Kerala,1,0,3,0,0,0
7649,Kerala,1,1,15,0,9,0
7650,Kerala,1,0,52,1,10,1
7651,Kerala,1,1,45,1,10,1
7652,Kerala,1,1,17,0,12,0
7653,Kerala,1,1,11,0,5,0
7654,Kerala,1,1,38,1,10,0
7655,Kerala,1,0,8,0,2,0
7656,Kerala,1,1,14,0,8,0
7657,Kerala,1,1,1,0,0,0
7658,Kerala,1,1,45,1,15,1
7659,Kerala,1,0,25,0,16,1
7660,Kerala,1,1,18,0,12,0
7661,Kerala,1,0,58,1,10,1
7662,Kerala,1,1,53,1,12,0
7663,Kerala,1,0,28,1,13,1
7664,Kerala,1,1,24,1,13,0
7665,Kerala,1,0,30,1,12,0
7666,Kerala,1,1,10,0,4,0
7667,Kerala,1,1,4,0,0,0
7668,Kerala,1,0,59,1,5,1
7669,Kerala,1,1,52,1,5,0
7670,Kerala,1,0,38,1,19,1
7671,Kerala,1,1,35,1,13,0
7672,Kerala,1,1,9,0,3,0
7673,Kerala,1,1,7,0,0,0
7674,Kerala,1,0,45,1,8,0
7675,Kerala,1,1,38,1,12,1
7676,Kerala,1,0,18,0,11,0
7677,Kerala,1,0,13,0,8,0
7678,Kerala,1,0,43,0,0,0
7679,Kerala,1,0,20,0,9,1
7680,Kerala,1,0,75,1,2,1
7681,Kerala,1,1,70,1,2,0
7682,Kerala,1,1,40,1,9,0
7683,Kerala,1,0,15,0,8,0
7684,Kerala,1,0,57,1,17,0
7685,Kerala,1,1,48,1,15,0
7686,Kerala,1,0,25,0,19,1
7687,Kerala,1,0,57,1,19,0
7688,Kerala,1,1,52,1,17,0
7689,Kerala,1,0,25,0,16,1
7690,Kerala,1,0,61,1,12,0
7691,Kerala,1,1,52,1,10,0
7692,Kerala,1,0,45,1,10,1
7693,Kerala,1,1,43,1,17,1
7694,Kerala,1,1,16,0,11,0
7695,Kerala,1,0,62,1,10,1
7696,Kerala,1,1,53,1,10,0
7697,Kerala,1,1,18,0,13,0
7698,Kerala,1,0,59,1,10,1
7699,Kerala,1,1,54,1,13,1
7700,Kerala,1,0,49,1,10,1
7701,Kerala,1,1,43,1,10,1
7702,Kerala,1,0,62,1,0,1
7703,Kerala,1,1,57,1,7,1
7704,Kerala,1,0,76,1,14,1
7705,Kerala,1,1,67,1,13,0
7706,Kerala,1,1,40,1,10,0
7707,Kerala,1,0,22,0,15,1
7708,Kerala,1,0,15,0,10,0
7709,Kerala,1,0,48,1,8,1
7710,Kerala,1,1,40,1,10,1
7711,Kerala,1,1,21,0,14,0
7712,Kerala,1,1,17,0,12,0
7713,Kerala,1,0,78,1,4,0
7714,Kerala,1,1,76,1,5,0
7715,Kerala,1,1,35,1,10,0
7716,Kerala,1,0,17,0,11,0
7717,Kerala,1,0,11,0,6,0
7718,Kerala,1,1,7,0,0,0
7719,Kerala,1,0,63,1,7,1
7720,Kerala,1,1,54,1,7,0
7721,Kerala,1,0,36,1,8,1
7722,Kerala,1,1,32,1,8,0
7723,Kerala,1,0,79,1,7,1
7724,Kerala,1,1,70,1,4,1
7725,Kerala,1,1,42,1,10,1
7726,Kerala,1,0,17,1,12,0
7727,Kerala,1,0,60,1,4,1
7728,Kerala,1,1,58,1,7,0
7729,Kerala,1,1,48,1,10,1
7730,Kerala,1,0,52,1,8,1
7731,Kerala,1,1,11,0,5,0
7732,Kerala,1,1,54,1,10,1
7733,Kerala,1,0,35,1,17,1
7734,Kerala,1,1,29,1,15,1
7735,Kerala,1,0,2,0,0,0
7736,Kerala,1,0,63,1,15,1
7737,Kerala,1,1,50,1,12,0
7738,Kerala,1,1,22,0,17,1
7739,Kerala,1,0,48,1,14,1
7740,Kerala,1,1,37,1,14,1
7741,Kerala,1,0,57,1,15,1
7742,Kerala,1,1,47,1,14,1
7743,Kerala,1,0,15,0,9,0
7744,Kerala,1,1,30,1,15,0
7745,Kerala,1,0,5,0,0,0
7746,Kerala,1,1,0,0,0,0
7747,Kerala,1,0,66,1,10,1
7748,Kerala,1,1,56,1,10,0
7749,Kerala,1,0,75,1,9,0
7750,Kerala,1,1,65,1,6,1
7751,Kerala,1,0,35,0,9,1
7752,Kerala,1,0,65,1,5,1
7753,Kerala,1,1,47,1,5,1
7754,Kerala,1,1,43,1,10,0
7755,Kerala,1,0,23,0,12,1
7756,Kerala,1,0,15,0,10,0
7757,Kerala,1,1,15,0,10,0
7758,Kerala,1,0,69,1,5,1
7759,Kerala,1,1,59,1,10,0
7760,Kerala,1,0,32,1,16,1
7761,Kerala,1,1,28,1,15,1
7762,Kerala,1,0,29,0,16,1
7763,Kerala,1,1,43,1,9,0
7764,Kerala,1,0,27,0,10,1
7765,Kerala,1,0,22,0,16,1
7766,Kerala,1,0,61,1,12,1
7767,Kerala,1,1,53,1,10,1
7768,Kerala,1,1,27,1,15,1
7769,Kerala,1,0,46,1,10,1
7770,Kerala,1,1,40,1,10,0
7771,Kerala,1,1,4,0,0,0
7772,Kerala,1,1,34,1,12,0
7773,Kerala,1,0,14,0,8,0
7774,Kerala,1,0,45,0,8,1
7775,Kerala,1,0,39,0,10,1
7776,Kerala,1,0,50,1,15,1
7777,Kerala,1,1,40,1,15,1
7778,Kerala,1,0,16,0,11,0
7779,Kerala,1,0,11,0,4,0
7780,Kerala,1,0,56,1,10,1
7781,Kerala,1,1,47,1,12,1
7782,Kerala,1,1,25,0,15,1
7783,Kerala,1,1,23,0,15,1
7784,Kerala,1,0,62,1,10,1
7785,Kerala,1,1,52,1,12,1
7786,Kerala,1,0,25,0,15,1
7787,Kerala,1,1,42,1,14,0
7788,Kerala,1,0,18,0,12,0
7789,Kerala,1,0,14,0,8,0
7790,Kerala,1,0,37,1,10,1
7791,Kerala,1,1,35,1,12,1
7792,Kerala,1,0,10,0,4,0
7793,Kerala,1,1,13,0,7,0
7794,Kerala,1,0,43,1,10,1
7795,Kerala,1,1,37,1,12,1
7796,Kerala,1,0,12,0,6,0
7797,Kerala,1,0,5,0,0,0
7798,Kerala,1,0,43,1,17,1
7799,Kerala,1,1,36,1,16,1
7800,Kerala,1,0,6,0,0,0
7801,Kerala,1,1,14,0,9,0
7802,Kerala,1,0,60,1,7,1
7803,Kerala,1,1,55,1,6,1
7804,Kerala,1,1,30,1,12,0
7805,Kerala,1,0,7,0,2,0
7806,Kerala,1,1,5,0,0,0
7807,Kerala,1,1,25,1,12,0
7808,Kerala,1,0,51,1,12,1
7809,Kerala,1,1,38,1,12,1
7810,Kerala,1,0,17,0,11,0
7811,Kerala,1,1,10,0,4,0
7812,Kerala,1,0,46,1,12,1
7813,Kerala,1,1,32,1,12,0
7814,Kerala,1,0,4,0,0,0
7815,Kerala,1,0,59,1,9,1
7816,Kerala,1,1,49,1,9,0
7817,Kerala,1,1,25,1,14,0
7818,Kerala,1,0,73,1,0,0
7819,Kerala,1,1,68,1,4,0
7820,Kerala,1,1,38,1,10,0
7821,Kerala,1,0,11,0,5,0
7822,Kerala,1,1,19,0,13,0
7823,Kerala,1,1,32,1,12,0
7824,Kerala,1,0,22,1,5,1
7825,Kerala,1,0,70,1,0,0
7826,Kerala,1,1,65,1,7,1
7827,Kerala,1,1,32,1,9,1
7828,Kerala,1,0,14,0,9,0
7829,Kerala,1,0,8,0,2,0
7830,Kerala,1,0,44,1,9,1
7831,Kerala,1,1,42,1,10,0
7832,Kerala,1,0,23,0,13,1
7833,Kerala,1,0,17,0,11,0
7834,Kerala,1,0,13,0,7,0
7835,Kerala,1,0,51,1,17,1
7836,Kerala,1,1,43,1,14,1
7837,Kerala,1,0,14,0,8,0
7838,Kerala,1,1,21,0,15,0
7839,Kerala,1,0,63,1,17,1
7840,Kerala,1,1,50,1,15,1
7841,Kerala,1,1,43,1,9,1
7842,Kerala,1,0,39,0,9,1
7843,Kerala,1,0,72,1,5,0
7844,Kerala,1,1,62,1,4,0
7845,Kerala,1,0,40,0,13,1
7846,Kerala,1,0,59,1,12,1
7847,Kerala,1,1,53,1,10,0
7848,Kerala,1,1,67,0,10,0
7849,Kerala,1,0,70,1,10,1
7850,Kerala,1,1,53,1,13,1
7851,Kerala,1,0,62,1,4,1
7852,Kerala,1,1,56,1,5,0
7853,Kerala,1,0,38,1,10,1
7854,Kerala,1,1,30,1,11,1
7855,Kerala,1,0,5,0,0,0
7856,Kerala,1,1,9,0,3,0
7857,Kerala,1,0,35,1,10,1
7858,Kerala,1,1,24,1,12,0
7859,Kerala,1,1,2,0,0,0
7860,Kerala,1,1,43,1,13,1
7861,Kerala,1,0,22,0,15,0
7862,Kerala,1,0,19,0,13,0
7863,Kerala,1,1,11,0,6,0
7864,Kerala,1,1,8,0,2,0
7865,Kerala,1,0,64,1,4,1
7866,Kerala,1,1,56,1,10,0
7867,Kerala,1,1,28,1,15,0
7868,Kerala,1,1,10,0,4,0
7869,Kerala,1,1,8,0,1,0
7870,Kerala,1,1,6,0,0,0
7871,Kerala,1,0,55,1,10,0
7872,Kerala,1,1,44,1,10,0
7873,Kerala,1,0,17,0,12,0
7874,Kerala,1,1,35,1,15,1
7875,Kerala,1,0,14,0,8,0
7876,Kerala,1,1,12,0,5,0
7877,Kerala,1,0,63,1,4,0
7878,Kerala,1,1,53,1,8,0
7879,Kerala,1,0,23,0,15,1
7880,Kerala,1,0,62,1,5,1
7881,Kerala,1,1,55,1,10,0
7882,Kerala,1,0,45,1,10,1
7883,Kerala,1,1,35,1,10,1
7884,Kerala,1,0,10,0,4,0
7885,Kerala,1,0,4,0,0,0
7886,Kerala,1,0,59,1,10,1
7887,Kerala,1,1,54,1,15,0
7888,Kerala,1,0,21,0,15,0
7889,Kerala,1,1,18,0,12,0
7890,Kerala,1,0,70,1,10,0
7891,Kerala,1,1,65,1,15,0
7892,Kerala,1,0,34,0,13,1
7893,Kerala,1,0,30,0,17,1
7894,Kerala,1,1,36,1,15,1
7895,Kerala,1,0,9,0,3,0
7896,Kerala,1,0,4,0,0,0
7897,Kerala,1,0,44,1,9,1
7898,Kerala,1,1,38,1,12,0
7899,Kerala,1,0,17,0,11,0
7900,Kerala,1,0,8,0,2,0
7901,Kerala,1,1,14,0,9,0
7902,Kerala,1,0,47,1,7,1
7903,Kerala,1,1,42,1,9,0
7904,Kerala,1,0,14,0,8,0
7905,Kerala,1,1,12,0,6,0
7906,Kerala,1,1,46,0,11,1
7907,Kerala,1,0,33,1,6,1
7908,Kerala,1,0,33,1,8,1
7909,Kerala,1,0,62,1,5,1
7910,Kerala,1,1,53,1,5,0
7911,Kerala,1,1,36,1,10,0
7912,Kerala,1,0,12,0,6,0
7913,Kerala,1,1,18,0,12,0
7914,Kerala,1,1,3,0,0,0
7915,Kerala,1,1,26,1,16,1
7916,Kerala,1,1,4,0,0,0
7917,Kerala,1,0,71,1,9,0
7918,Kerala,1,1,64,1,7,0
7919,Kerala,1,0,38,1,16,1
7920,Kerala,1,1,30,1,15,0
7921,Kerala,1,0,0,0,0,0
7922,Kerala,1,1,7,0,1,0
7923,Kerala,1,1,6,0,0,0
7924,Kerala,1,0,36,1,12,1
7925,Kerala,1,1,26,1,12,0
7926,Kerala,1,1,6,0,0,0
7927,Kerala,1,0,54,1,8,1
7928,Kerala,1,1,47,1,12,0
7929,Kerala,1,0,24,0,14,1
7930,Kerala,1,0,50,1,10,1
7931,Kerala,1,1,44,1,10,0
7932,Kerala,1,0,20,0,12,0
7933,Kerala,1,0,17,0,12,0
7934,Kerala,1,0,14,0,8,0
7935,Kerala,1,0,57,1,10,1
7936,Kerala,1,1,52,1,12,0
7937,Kerala,1,1,33,1,15,1
7938,Kerala,1,0,9,0,2,0
7939,Kerala,1,0,2,0,0,0
7940,Kerala,1,1,13,0,7,0
7941,Kerala,1,0,65,1,7,1
7942,Kerala,1,1,55,1,4,0
7943,Kerala,1,0,59,1,10,1
7944,Kerala,1,1,49,1,12,1
7945,Kerala,1,0,26,0,15,0
7946,Kerala,1,0,58,1,12,1
7947,Kerala,1,1,47,1,12,0
7948,Kerala,1,0,19,0,12,0
7949,Kerala,1,0,7,0,2,0
7950,Kerala,1,0,51,1,10,1
7951,Kerala,1,1,41,1,10,1
7952,Kerala,1,0,21,0,14,0
7953,Kerala,1,0,16,0,11,0
7954,Kerala,1,0,57,1,9,0
7955,Kerala,1,1,50,1,8,0
7956,Kerala,1,0,30,0,17,1
7957,Kerala,1,1,23,0,16,1
7958,Kerala,1,1,42,1,10,1
7959,Kerala,1,0,14,0,9,0
7960,Kerala,1,1,24,1,16,0
7961,Kerala,1,0,38,1,10,1
7962,Kerala,1,1,28,1,10,0
7963,Kerala,1,1,5,0,0,0
7964,Kerala,1,1,48,1,10,1
7965,Kerala,1,1,23,0,16,1
7966,Kerala,1,0,43,1,10,1
7967,Kerala,1,1,32,1,12,0
7968,Kerala,1,1,3,0,0,0
7969,Kerala,1,0,41,0,10,1
7970,Kerala,1,0,63,1,9,1
7971,Kerala,1,1,56,1,10,1
7972,Kerala,1,0,56,1,15,1
7973,Kerala,1,1,46,1,15,1
7974,Kerala,1,1,24,0,15,1
7975,Kerala,1,1,14,0,9,0
7976,Kerala,1,0,50,1,10,1
7977,Kerala,1,1,46,1,12,1
7978,Kerala,1,0,73,1,10,1
7979,Kerala,1,1,63,1,10,0
7980,Kerala,1,0,53,1,13,1
7981,Kerala,1,1,43,1,15,1
7982,Kerala,1,0,45,1,10,1
7983,Kerala,1,1,35,1,14,0
7984,Kerala,1,0,10,0,5,0
7985,Kerala,1,1,0,0,0,0
7986,Kerala,1,0,64,1,5,1
7987,Kerala,1,1,62,1,3,0
7988,Kerala,1,0,35,1,7,1
7989,Kerala,1,1,31,1,14,1
7990,Kerala,1,0,6,0,0,0
7991,Kerala,1,1,8,0,2,0
7992,Kerala,1,0,62,1,10,1
7993,Kerala,1,1,58,1,9,0
7994,Kerala,1,1,48,0,8,0
7995,Kerala,1,0,49,1,14,1
7996,Kerala,1,1,42,1,15,1
7997,Kerala,1,0,10,0,4,0
7998,Kerala,1,1,16,0,10,0
7999,Kerala,1,0,65,1,3,1
8000,Kerala,1,1,58,1,7,1
8001,Kerala,1,1,40,1,10,0
8002,Kerala,1,0,19,0,12,1
8003,Kerala,1,0,16,0,11,0
8004,Kerala,1,0,13,0,7,0
8005,Kerala,1,0,59,1,15,1
8006,Kerala,1,1,49,1,15,1
8007,Kerala,1,0,53,1,17,1
8008,Kerala,1,1,47,1,17,1
8009,Kerala,1,0,12,0,6,0
8010,Kerala,1,0,65,1,4,1
8011,Kerala,1,1,62,1,2,1
8012,Kerala,1,0,40,1,8,1
8013,Kerala,1,1,26,1,15,0
8014,Kerala,1,0,3,0,0,0
8015,Kerala,1,0,77,1,6,0
8016,Kerala,1,1,69,1,4,1
8017,Kerala,1,0,56,1,4,1
8018,Kerala,1,1,55,1,5,0
8019,Kerala,1,1,57,0,4,0
8020,Kerala,1,1,70,1,0,1
8021,Kerala,1,0,50,0,0,0
8022,Kerala,1,0,42,0,10,1
8023,Kerala,1,0,48,1,12,1
8024,Kerala,1,1,38,1,14,1
8025,Kerala,1,1,16,0,10,0
8026,Kerala,1,1,10,0,4,0
8027,Kerala,1,0,72,1,7,0
8028,Kerala,1,1,65,1,4,0
8029,Kerala,1,0,47,1,12,1
8030,Kerala,1,1,38,1,12,0
8031,Kerala,1,0,12,0,6,0
8032,Kerala,1,1,18,0,11,0
8033,Kerala,1,1,5,0,0,0
8034,Kerala,1,0,42,1,15,1
8035,Kerala,1,1,34,1,12,0
8036,Kerala,1,0,13,0,7,0
8037,Kerala,1,0,10,0,4,0
8038,Kerala,1,0,1,0,0,0
8039,Kerala,1,0,75,1,4,1
8040,Kerala,1,1,67,1,0,0
8041,Kerala,1,1,37,1,12,0
8042,Kerala,1,0,14,0,8,0
8043,Kerala,1,0,9,0,3,0
8044,Kerala,1,1,18,0,13,0
8045,Kerala,1,0,21,0,0,0
8046,Kerala,1,0,65,1,0,1
8047,Kerala,1,1,63,1,4,1
8048,Kerala,1,0,37,0,12,1
8049,Kerala,1,0,63,1,4,1
8050,Kerala,1,1,54,1,4,1
8051,Kerala,1,0,35,1,10,1
8052,Kerala,1,1,27,1,13,1
8053,Kerala,1,0,3,0,0,0
8054,Kerala,1,1,58,1,9,1
8055,Kerala,1,1,3,0,0,0
8056,Kerala,1,1,39,1,10,0
8057,Kerala,1,1,14,0,7,0
8058,Kerala,1,1,11,0,5,0
8059,Kerala,1,1,7,0,0,0
8060,Kerala,1,0,61,1,15,1
8061,Kerala,1,1,59,1,14,0
8062,Kerala,1,0,25,0,17,0
8063,Kerala,1,0,20,0,15,0
8064,Kerala,1,1,39,1,10,1
8065,Kerala,1,0,16,0,11,0
8066,Kerala,1,1,20,0,12,0
8067,Kerala,1,1,10,0,3,0
8068,Kerala,1,0,45,1,10,1
8069,Kerala,1,1,37,1,10,0
8070,Kerala,1,0,16,0,10,0
8071,Kerala,1,0,16,0,10,0
8072,Kerala,1,0,12,0,6,0
8073,Kerala,1,1,26,1,13,0
8074,Kerala,1,0,2,0,0,0
8075,Kerala,1,1,5,0,0,0
8076,Kerala,1,1,23,1,17,1
8077,Kerala,1,0,60,1,5,1
8078,Kerala,1,1,52,1,9,0
8079,Kerala,1,1,28,1,12,0
8080,Kerala,1,0,9,0,3,0
8081,Kerala,1,1,3,0,0,0
8082,Kerala,1,0,65,1,10,1
8083,Kerala,1,1,57,1,7,1
8084,Kerala,1,0,26,0,12,1
8085,Kerala,1,0,61,1,6,1
8086,Kerala,1,1,54,1,6,0
8087,Kerala,1,0,70,1,7,1
8088,Kerala,1,1,50,1,8,1
8089,Kerala,1,0,51,1,12,1
8090,Kerala,1,1,47,1,12,0
8091,Kerala,1,0,25,0,15,1
8092,Kerala,1,0,62,1,10,1
8093,Kerala,1,1,60,1,12,1
8094,Kerala,1,0,30,0,15,1
8095,Kerala,1,0,72,1,12,0
8096,Kerala,1,1,62,1,10,0
8097,Kerala,1,1,36,1,17,1
8098,Kerala,1,1,14,0,8,0
8099,Kerala,1,1,5,0,0,0
8100,Kerala,1,0,5,0,0,0
8101,Kerala,1,0,22,0,15,0
8102,Kerala,1,1,37,1,15,1
8103,Kerala,1,0,10,0,5,0
8104,Kerala,1,0,7,0,2,0
8105,Kerala,1,0,75,1,10,0
8106,Kerala,1,1,60,1,10,1
8107,Kerala,1,0,35,0,10,1
8108,Kerala,1,0,35,0,10,1
8109,Kerala,1,0,57,1,8,1
8110,Kerala,1,1,55,1,10,0
8111,Kerala,1,0,47,1,15,1
8112,Kerala,1,1,40,1,16,0
8113,Kerala,1,0,17,0,11,0
8114,Kerala,1,0,58,1,15,1
8115,Kerala,1,1,48,1,12,0
8116,Kerala,1,0,28,1,15,1
8117,Kerala,1,1,27,1,18,0
8118,Kerala,1,0,0,0,0,0
8119,Kerala,1,0,65,1,15,1
8120,Kerala,1,1,57,1,12,0
8121,Kerala,1,0,53,1,5,1
8122,Kerala,1,1,46,1,12,0
8123,Kerala,1,0,19,0,14,0
8124,Kerala,1,0,12,0,6,0
